District_Name,Soil_color,Nitrogen,Phosphorus,Potassium,pH,Rainfall,Temperature,Crop,Fertilizer,Link,Fertilizer_Usage
Sangli,Red,60,40,55,7.5,900,30,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI,47.2
Sangli,Red,65,40,55,7.5,900,30,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI,58.03
Sangli,Red,70,40,55,7.5,900,30,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI,52.27
Sangli,Red,75,40,55,7.5,900,30,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI,62.38
Sangli,Red,80,40,55,7.5,900,30,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI,59.45
Sangli,Red,60,45,60,6,800,25,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI,62.68
Sangli,Red,65,45,60,6,800,25,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI,65.44
Sangli,Red,70,45,60,6,800,25,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI,59.95
Sangli,Red,75,45,60,6,800,25,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI,59.24
Sangli,Red,80,45,60,6,800,25,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI,61.9
Sangli,Red,60,50,40,6.5,900,30,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI,59.48
Sangli,Red,65,50,40,6.5,900,30,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI,51.69
Sangli,Red,70,50,40,6.5,900,30,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI,51.25
Sangli,Red,75,50,40,6.5,900,30,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI,50.45
Sangli,Red,80,50,40,6.5,900,30,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI,62.16
Sangli,Red,60,55,45,7,800,25,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI,55.1
Sangli,Red,65,55,45,7,800,25,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI,65.91
Sangli,Red,70,55,45,7,800,25,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI,53.75
Sangli,Red,75,55,45,7,800,25,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI,60
Sangli,Red,80,55,45,7,800,25,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI,73.58
Sangli,Red,60,60,50,7.5,900,30,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI,65.51
Sangli,Red,65,60,50,7.5,900,30,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI,57.71
Sangli,Red,70,60,50,7.5,900,30,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI,61.97
Sangli,Red,75,60,50,7.5,900,30,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI,60.35
Sangli,Red,80,60,50,7.5,900,30,Jowar,10:26:26 NPK,https://youtu.be/hxuB66J-3BI,79.77
Sangli,Red,60,40,60,6,800,25,Jowar,Urea,https://youtu.be/hxuB66J-3BI,45.76
Sangli,Red,65,40,60,6,800,25,Jowar,Urea,https://youtu.be/hxuB66J-3BI,66.3
Sangli,Red,70,40,60,6,800,25,Jowar,Urea,https://youtu.be/hxuB66J-3BI,63.34
Sangli,Red,75,40,60,6,800,25,Jowar,Urea,https://youtu.be/hxuB66J-3BI,62.28
Sangli,Red,80,40,60,6,800,25,Jowar,Urea,https://youtu.be/hxuB66J-3BI,52.04
Sangli,Red,60,45,40,6.5,900,30,Jowar,Urea,https://youtu.be/hxuB66J-3BI,51
Sangli,Red,65,45,40,6.5,900,30,Jowar,Urea,https://youtu.be/hxuB66J-3BI,52.01
Sangli,Red,70,45,40,6.5,900,30,Jowar,Urea,https://youtu.be/hxuB66J-3BI,48.84
Sangli,Red,75,45,40,6.5,900,30,Jowar,Urea,https://youtu.be/hxuB66J-3BI,62.69
Sangli,Red,80,45,40,6.5,900,30,Jowar,Urea,https://youtu.be/hxuB66J-3BI,73.09
Sangli,Red,60,50,45,7,800,25,Jowar,Urea,https://youtu.be/hxuB66J-3BI,55.34
Sangli,Red,65,50,45,7,800,25,Jowar,Urea,https://youtu.be/hxuB66J-3BI,61.35
Sangli,Red,70,50,45,7,800,25,Jowar,Urea,https://youtu.be/hxuB66J-3BI,48.82
Sangli,Red,75,50,45,7,800,25,Jowar,Urea,https://youtu.be/hxuB66J-3BI,59.47
Sangli,Red,80,50,45,7,800,25,Jowar,Urea,https://youtu.be/hxuB66J-3BI,54.18
Sangli,Red,60,55,50,7.5,900,30,Jowar,Urea,https://youtu.be/hxuB66J-3BI,59.05
Sangli,Red,65,55,50,7.5,900,30,Jowar,Urea,https://youtu.be/hxuB66J-3BI,69.35
Sangli,Red,70,55,50,7.5,900,30,Jowar,Urea,https://youtu.be/hxuB66J-3BI,65.48
Sangli,Red,75,55,50,7.5,900,30,Jowar,Urea,https://youtu.be/hxuB66J-3BI,53.17
Sangli,Red,80,55,50,7.5,900,30,Jowar,Urea,https://youtu.be/hxuB66J-3BI,62.63
Sangli,Red,60,60,45,6,800,25,Jowar,Urea,https://youtu.be/hxuB66J-3BI,58.16
Sangli,Red,65,60,45,6,800,25,Jowar,Urea,https://youtu.be/hxuB66J-3BI,57.2
Sangli,Red,70,60,45,6,800,25,Jowar,Urea,https://youtu.be/hxuB66J-3BI,70.27
Sangli,Red,75,60,45,6,800,25,Jowar,Urea,https://youtu.be/hxuB66J-3BI,72.62
Sangli,Red,80,60,45,6,800,25,Jowar,Urea,https://youtu.be/hxuB66J-3BI,70
Sangli,Light Brown,20,40,20,6,800,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU,24.68
Sangli,Light Brown,25,40,20,6,800,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU,25.71
Sangli,Light Brown,30,40,20,6,800,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU,26.11
Sangli,Light Brown,20,45,25,6.5,900,30,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU,26.85
Sangli,Light Brown,25,45,25,6.5,900,30,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU,29.92
Sangli,Light Brown,30,45,25,6.5,900,30,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU,35.86
Sangli,Light Brown,20,50,30,7,800,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU,32.96
Sangli,Light Brown,25,50,30,7,800,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU,27.74
Sangli,Light Brown,30,50,30,7,800,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU,34.49
Sangli,Light Brown,20,40,25,6,900,30,Groundnut,SSP,https://youtu.be/xW8wji2zjcU,23.56
Sangli,Light Brown,25,40,25,6,900,30,Groundnut,SSP,https://youtu.be/xW8wji2zjcU,25.45
Sangli,Light Brown,30,40,25,6,900,30,Groundnut,SSP,https://youtu.be/xW8wji2zjcU,36.19
Sangli,Light Brown,20,45,30,6.5,800,25,Groundnut,SSP,https://youtu.be/xW8wji2zjcU,24.09
Sangli,Light Brown,25,45,30,6.5,800,25,Groundnut,SSP,https://youtu.be/xW8wji2zjcU,30.97
Sangli,Light Brown,30,45,30,6.5,800,25,Groundnut,SSP,https://youtu.be/xW8wji2zjcU,29.92
Sangli,Light Brown,20,50,20,7,900,30,Groundnut,SSP,https://youtu.be/xW8wji2zjcU,33.4
Sangli,Light Brown,25,50,20,7,900,30,Groundnut,SSP,https://youtu.be/xW8wji2zjcU,32.22
Sangli,Light Brown,30,50,20,7,900,30,Groundnut,SSP,https://youtu.be/xW8wji2zjcU,30.35
Sangli,Light Brown,20,40,30,6,800,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU,28.03
Sangli,Light Brown,25,40,30,6,800,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU,33.32
Sangli,Light Brown,30,40,30,6,800,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU,39.05
Sangli,Light Brown,20,45,20,6.5,900,30,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU,24.42
Sangli,Light Brown,25,45,20,6.5,900,30,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU,34.63
Sangli,Light Brown,30,45,20,6.5,900,30,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU,38.15
Sangli,Light Brown,20,50,25,7,800,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU,35
Sangli,Light Brown,25,50,25,7,800,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU,34.26
Sangli,Light Brown,30,50,25,7,800,25,Groundnut,Chilated Micronutrient,https://youtu.be/xW8wji2zjcU,36.82
Sangli,Black,25,20,40,5.5,1500,20,Turmeric,Urea,https://youtu.be/RiBSAjxgFvU,25.47
Sangli,Black,30,20,40,5.5,1500,20,Turmeric,Urea,https://youtu.be/RiBSAjxgFvU,31.93
Sangli,Black,20,20,40,5.5,1500,20,Turmeric,Urea,https://youtu.be/RiBSAjxgFvU,24.3
Sangli,Black,30,25,45,6,1600,25,Turmeric,Urea,https://youtu.be/RiBSAjxgFvU,33.74
Sangli,Black,20,25,45,6,1600,25,Turmeric,Urea,https://youtu.be/RiBSAjxgFvU,25.74
Sangli,Black,25,25,45,6,1600,25,Turmeric,Urea,https://youtu.be/RiBSAjxgFvU,31.69
Sangli,Black,20,30,50,6.5,1700,30,Turmeric,Urea,https://youtu.be/RiBSAjxgFvU,32.76
Sangli,Black,25,30,50,6.5,1700,30,Turmeric,Urea,https://youtu.be/RiBSAjxgFvU,27.05
Sangli,Black,30,30,50,6.5,1700,30,Turmeric,Urea,https://youtu.be/RiBSAjxgFvU,38.53
Sangli,Black,25,20,45,5.5,1500,20,Turmeric,Ferrous Sulphate,https://youtu.be/RiBSAjxgFvU,27.94
Sangli,Black,30,20,45,5.5,1500,20,Turmeric,Ferrous Sulphate,https://youtu.be/RiBSAjxgFvU,34.14
Sangli,Black,20,20,45,5.5,1500,20,Turmeric,Ferrous Sulphate,https://youtu.be/RiBSAjxgFvU,24.31
Sangli,Black,30,25,50,6,1600,25,Turmeric,Ferrous Sulphate,https://youtu.be/RiBSAjxgFvU,30.93
Sangli,Black,20,25,50,6,1600,25,Turmeric,Ferrous Sulphate,https://youtu.be/RiBSAjxgFvU,32.07
Sangli,Black,25,25,50,6,1600,25,Turmeric,Ferrous Sulphate,https://youtu.be/RiBSAjxgFvU,27.01
Sangli,Black,20,30,40,6.5,1700,30,Turmeric,Ferrous Sulphate,https://youtu.be/RiBSAjxgFvU,30.72
Sangli,Black,25,30,40,6.5,1700,30,Turmeric,Ferrous Sulphate,https://youtu.be/RiBSAjxgFvU,29.31
Sangli,Black,30,30,40,6.5,1700,30,Turmeric,Ferrous Sulphate,https://youtu.be/RiBSAjxgFvU,32.18
Sangli,Black,25,20,50,5.5,1500,20,Turmeric,White Potash,https://youtu.be/RiBSAjxgFvU,26.32
Sangli,Black,30,20,50,5.5,1500,20,Turmeric,White Potash,https://youtu.be/RiBSAjxgFvU,31.91
Sangli,Black,20,20,50,5.5,1500,20,Turmeric,White Potash,https://youtu.be/RiBSAjxgFvU,24.18
Sangli,Black,25,20,40,5.5,1500,20,Turmeric,White Potash,https://youtu.be/RiBSAjxgFvU,21.62
Sangli,Black,30,25,40,6,1600,25,Turmeric,White Potash,https://youtu.be/RiBSAjxgFvU,27.72
Sangli,Black,20,25,40,6,1600,25,Turmeric,White Potash,https://youtu.be/RiBSAjxgFvU,20.47
Sangli,Black,25,25,40,6,1600,25,Turmeric,White Potash,https://youtu.be/RiBSAjxgFvU,33.36
Sangli,Black,20,30,45,6.5,1700,30,Turmeric,White Potash,https://youtu.be/RiBSAjxgFvU,33.22
Sangli,Black,25,30,45,6.5,1700,30,Turmeric,White Potash,https://youtu.be/RiBSAjxgFvU,29.22
Sangli,Black,30,30,45,6.5,1700,30,Turmeric,White Potash,https://youtu.be/RiBSAjxgFvU,36.01
Sangli,Black,100,20,45,6,700,25,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,60.99
Sangli,Black,105,20,45,6,700,25,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,72.12
Sangli,Black,110,20,45,6,700,25,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,78.55
Sangli,Black,115,20,45,6,700,25,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,85.46
Sangli,Black,120,20,45,6,700,25,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,72.01
Sangli,Black,100,25,50,6.5,800,30,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,75.15
Sangli,Black,105,25,50,6.5,800,30,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,63.45
Sangli,Black,110,25,50,6.5,800,30,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,86.72
Sangli,Black,115,25,50,6.5,800,30,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,60.77
Sangli,Black,120,25,50,6.5,800,30,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,80.71
Sangli,Black,100,30,55,7,900,35,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,74.47
Sangli,Black,105,30,55,7,900,35,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,77.95
Sangli,Black,110,30,55,7,900,35,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,63.61
Sangli,Black,115,30,55,7,900,35,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,91.09
Sangli,Black,120,30,55,7,900,35,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,69.8
Sangli,Black,100,20,50,7.5,1000,25,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,69.24
Sangli,Black,105,20,50,7.5,1000,25,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,60.9
Sangli,Black,110,20,50,7.5,1000,25,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,65.52
Sangli,Black,115,20,50,7.5,1000,25,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,74.87
Sangli,Black,120,20,50,7.5,1000,25,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,73.48
Sangli,Black,100,25,55,6,700,30,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,59.19
Sangli,Black,105,25,55,6,700,30,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,61.65
Sangli,Black,110,25,55,6,700,30,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,71.09
Sangli,Black,115,25,55,6,700,30,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,83.82
Sangli,Black,120,25,55,6,700,30,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,91
Sangli,Black,100,30,45,6.5,800,35,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,56.69
Sangli,Black,105,30,45,6.5,800,35,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,67.49
Sangli,Black,110,30,45,6.5,800,35,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,61.33
Sangli,Black,115,30,45,6.5,800,35,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,60.9
Sangli,Black,120,30,45,6.5,800,35,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,83.05
Sangli,Black,100,20,55,7,900,25,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,69.75
Sangli,Black,105,20,55,7,900,25,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,60.13
Sangli,Black,110,20,55,7,900,25,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,64.33
Sangli,Black,115,20,55,7,900,25,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,60.31
Sangli,Black,120,20,55,7,900,25,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,87.32
Sangli,Black,100,25,45,7.5,1000,30,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,79.13
Sangli,Black,105,25,45,7.5,1000,30,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,58.94
Sangli,Black,110,25,45,7.5,1000,30,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,63.82
Sangli,Black,115,25,45,7.5,1000,30,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,84.9
Sangli,Black,120,25,45,7.5,1000,30,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,89.55
Sangli,Black,100,30,50,6,700,35,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,66.78
Sangli,Black,105,30,50,6,700,35,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,58.65
Sangli,Black,110,30,50,6,700,35,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,60.37
Sangli,Black,115,30,50,6,700,35,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,78.76
Sangli,Black,120,30,50,6,700,35,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,75.62
Sangli,Reddish Brown,30,40,20,6,600,25,Tur,Urea,https://youtu.be/WaWgxSZHiWo,25.16
Sangli,Reddish Brown,35,40,20,6,600,25,Tur,Urea,https://youtu.be/WaWgxSZHiWo,34.62
Sangli,Reddish Brown,40,40,20,6,600,25,Tur,Urea,https://youtu.be/WaWgxSZHiWo,28.96
Sangli,Reddish Brown,30,45,25,6.5,700,30,Tur,Urea,https://youtu.be/WaWgxSZHiWo,37.35
Sangli,Reddish Brown,35,45,25,6.5,700,30,Tur,Urea,https://youtu.be/WaWgxSZHiWo,33.21
Sangli,Reddish Brown,40,45,25,6.5,700,30,Tur,Urea,https://youtu.be/WaWgxSZHiWo,31.42
Sangli,Reddish Brown,30,50,30,7,800,35,Tur,Urea,https://youtu.be/WaWgxSZHiWo,37.27
Sangli,Reddish Brown,35,50,30,7,800,35,Tur,Urea,https://youtu.be/WaWgxSZHiWo,36.92
Sangli,Reddish Brown,40,50,30,7,800,35,Tur,Urea,https://youtu.be/WaWgxSZHiWo,48.77
Sangli,Reddish Brown,30,55,20,6,600,25,Tur,Urea,https://youtu.be/WaWgxSZHiWo,36.13
Sangli,Reddish Brown,35,55,20,6,600,25,Tur,Urea,https://youtu.be/WaWgxSZHiWo,34.58
Sangli,Reddish Brown,40,55,20,6,600,25,Tur,Urea,https://youtu.be/WaWgxSZHiWo,43.89
Sangli,Reddish Brown,30,60,25,6.5,700,30,Tur,Urea,https://youtu.be/WaWgxSZHiWo,34.53
Sangli,Reddish Brown,35,60,25,6.5,700,30,Tur,Urea,https://youtu.be/WaWgxSZHiWo,47.05
Sangli,Reddish Brown,40,60,25,6.5,700,30,Tur,Urea,https://youtu.be/WaWgxSZHiWo,40.85
Sangli,Reddish Brown,30,40,30,7,800,35,Tur,MOP,https://youtu.be/WaWgxSZHiWo,33.66
Sangli,Reddish Brown,35,40,30,7,800,35,Tur,MOP,https://youtu.be/WaWgxSZHiWo,29.12
Sangli,Reddish Brown,40,40,30,7,800,35,Tur,MOP,https://youtu.be/WaWgxSZHiWo,36.88
Sangli,Reddish Brown,30,45,20,6,600,25,Tur,MOP,https://youtu.be/WaWgxSZHiWo,36.82
Sangli,Reddish Brown,35,45,20,6,600,25,Tur,MOP,https://youtu.be/WaWgxSZHiWo,39.28
Sangli,Reddish Brown,40,45,20,6,600,25,Tur,MOP,https://youtu.be/WaWgxSZHiWo,33.36
Sangli,Reddish Brown,30,50,25,6.5,700,30,Tur,MOP,https://youtu.be/WaWgxSZHiWo,31.17
Sangli,Reddish Brown,35,50,25,6.5,700,30,Tur,MOP,https://youtu.be/WaWgxSZHiWo,42.26
Sangli,Reddish Brown,40,50,25,6.5,700,30,Tur,MOP,https://youtu.be/WaWgxSZHiWo,46.89
Sangli,Reddish Brown,30,55,30,7,800,35,Tur,MOP,https://youtu.be/WaWgxSZHiWo,31.43
Sangli,Reddish Brown,35,55,30,7,800,35,Tur,MOP,https://youtu.be/WaWgxSZHiWo,39.2
Sangli,Reddish Brown,40,55,30,7,800,35,Tur,MOP,https://youtu.be/WaWgxSZHiWo,39.74
Sangli,Reddish Brown,30,60,20,6,600,25,Tur,MOP,https://youtu.be/WaWgxSZHiWo,42.49
Sangli,Reddish Brown,35,60,20,6,600,25,Tur,MOP,https://youtu.be/WaWgxSZHiWo,32.92
Sangli,Reddish Brown,40,60,20,6,600,25,Tur,MOP,https://youtu.be/WaWgxSZHiWo,37.15
Sangli,Reddish Brown,30,40,25,6.5,700,30,Tur,SSP,https://youtu.be/WaWgxSZHiWo,35.23
Sangli,Reddish Brown,35,40,25,6.5,700,30,Tur,SSP,https://youtu.be/WaWgxSZHiWo,28.31
Sangli,Reddish Brown,40,40,25,6.5,700,30,Tur,SSP,https://youtu.be/WaWgxSZHiWo,36.89
Sangli,Reddish Brown,30,45,30,7,800,35,Tur,SSP,https://youtu.be/WaWgxSZHiWo,33.7
Sangli,Reddish Brown,35,45,30,7,800,35,Tur,SSP,https://youtu.be/WaWgxSZHiWo,34.55
Sangli,Reddish Brown,40,45,30,7,800,35,Tur,SSP,https://youtu.be/WaWgxSZHiWo,37.83
Sangli,Reddish Brown,30,50,20,6,600,25,Tur,SSP,https://youtu.be/WaWgxSZHiWo,34.41
Sangli,Reddish Brown,35,50,20,6,600,25,Tur,SSP,https://youtu.be/WaWgxSZHiWo,31.56
Sangli,Reddish Brown,40,50,20,6,600,25,Tur,SSP,https://youtu.be/WaWgxSZHiWo,40.12
Sangli,Reddish Brown,30,55,25,6.5,700,30,Tur,SSP,https://youtu.be/WaWgxSZHiWo,40.96
Sangli,Reddish Brown,35,55,25,6.5,700,30,Tur,SSP,https://youtu.be/WaWgxSZHiWo,43.06
Sangli,Reddish Brown,40,55,25,6.5,700,30,Tur,SSP,https://youtu.be/WaWgxSZHiWo,35.75
Sangli,Reddish Brown,30,60,30,7,800,35,Tur,SSP,https://youtu.be/WaWgxSZHiWo,33.53
Sangli,Reddish Brown,35,60,30,7,800,35,Tur,SSP,https://youtu.be/WaWgxSZHiWo,37.65
Sangli,Reddish Brown,40,60,30,7,800,35,Tur,SSP,https://youtu.be/WaWgxSZHiWo,41.55
Sangli,Black,40,20,20,6.5,400,25,Moong,MOP,https://youtu.be/sQwNkYRVxM8,28.9
Sangli,Black,45,20,20,6.5,400,25,Moong,MOP,https://youtu.be/sQwNkYRVxM9,34.84
Sangli,Black,50,20,20,6.5,400,25,Moong,MOP,https://youtu.be/sQwNkYRVxM10,28.79
Sangli,Black,40,25,25,7,500,30,Moong,MOP,https://youtu.be/sQwNkYRVxM11,26.45
Sangli,Black,45,25,25,7,500,30,Moong,MOP,https://youtu.be/sQwNkYRVxM12,33.49
Sangli,Black,50,25,25,7,500,30,Moong,MOP,https://youtu.be/sQwNkYRVxM13,40.46
Sangli,Black,40,30,30,7.5,600,35,Moong,MOP,https://youtu.be/sQwNkYRVxM14,30.71
Sangli,Black,45,30,30,7.5,600,35,Moong,MOP,https://youtu.be/sQwNkYRVxM15,39.62
Sangli,Black,50,30,30,7.5,600,35,Moong,MOP,https://youtu.be/sQwNkYRVxM16,36.16
Sangli,Black,40,20,25,6.5,400,25,Moong,Urea,https://youtu.be/sQwNkYRVxM17,35.79
Sangli,Black,45,20,25,6.5,400,25,Moong,Urea,https://youtu.be/sQwNkYRVxM18,38.8
Sangli,Black,50,20,25,6.5,400,25,Moong,Urea,https://youtu.be/sQwNkYRVxM19,33.08
Sangli,Black,40,25,30,7,500,30,Moong,Urea,https://youtu.be/sQwNkYRVxM20,29.88
Sangli,Black,45,25,30,7,500,30,Moong,Urea,https://youtu.be/sQwNkYRVxM21,34.72
Sangli,Black,50,25,30,7,500,30,Moong,Urea,https://youtu.be/sQwNkYRVxM22,34.5
Sangli,Black,40,30,20,7.5,600,35,Moong,Urea,https://youtu.be/sQwNkYRVxM23,35.28
Sangli,Black,45,30,20,7.5,600,35,Moong,Urea,https://youtu.be/sQwNkYRVxM24,40.13
Sangli,Black,50,30,20,7.5,600,35,Moong,Urea,https://youtu.be/sQwNkYRVxM25,40.63
Sangli,Black,40,20,30,6.5,400,25,Moong,SSP,https://youtu.be/sQwNkYRVxM26,36.15
Sangli,Black,45,20,30,6.5,400,25,Moong,SSP,https://youtu.be/sQwNkYRVxM27,33.08
Sangli,Black,50,20,30,6.5,400,25,Moong,SSP,https://youtu.be/sQwNkYRVxM28,31.91
Sangli,Black,40,25,20,7,500,30,Moong,SSP,https://youtu.be/sQwNkYRVxM29,34.5
Sangli,Black,45,25,20,7,500,30,Moong,SSP,https://youtu.be/sQwNkYRVxM30,32.1
Sangli,Black,50,25,20,7,500,30,Moong,SSP,https://youtu.be/sQwNkYRVxM31,39
Sangli,Black,40,30,25,7.5,600,35,Moong,SSP,https://youtu.be/sQwNkYRVxM32,30.88
Sangli,Black,45,30,25,7.5,600,35,Moong,SSP,https://youtu.be/sQwNkYRVxM33,30.39
Sangli,Black,50,30,25,7.5,600,35,Moong,SSP,https://youtu.be/sQwNkYRVxM34,46.68
Pune,Black,100,50,50,5.5,700,35,Rice,Urea,https://youtu.be/jvixDVYRMDs,64.69
Pune,Black,105,50,50,5.5,700,35,Rice,Urea,https://youtu.be/jvixDVYRMDs,92.64
Pune,Black,110,50,50,5.5,700,35,Rice,Urea,https://youtu.be/jvixDVYRMDs,95.27
Pune,Black,115,50,50,5.5,700,35,Rice,Urea,https://youtu.be/jvixDVYRMDs,92.2
Pune,Black,120,50,50,5.5,700,35,Rice,Urea,https://youtu.be/jvixDVYRMDs,90.42
Pune,Black,100,55,55,6,800,40,Rice,Urea,https://youtu.be/jvixDVYRMDs,79.91
Pune,Black,105,55,55,6,800,40,Rice,Urea,https://youtu.be/jvixDVYRMDs,91.72
Pune,Black,110,55,55,6,800,40,Rice,Urea,https://youtu.be/jvixDVYRMDs,75.55
Pune,Black,115,55,55,6,800,40,Rice,Urea,https://youtu.be/jvixDVYRMDs,83.9
Pune,Black,120,55,55,6,800,40,Rice,Urea,https://youtu.be/jvixDVYRMDs,91.68
Pune,Black,100,60,60,6.5,900,35,Rice,Urea,https://youtu.be/jvixDVYRMDs,77.16
Pune,Black,105,60,60,6.5,900,35,Rice,Urea,https://youtu.be/jvixDVYRMDs,80.11
Pune,Black,110,60,60,6.5,900,35,Rice,Urea,https://youtu.be/jvixDVYRMDs,79.23
Pune,Black,115,60,60,6.5,900,35,Rice,Urea,https://youtu.be/jvixDVYRMDs,89.75
